datetime,solar,clear_sky_solar,wind50,cloud,temp,solar_ratio,solar_effective,solar_eff_norm,wind_norm,clear_ratio_norm,renewable_index,carbon_intensity,carbon_norm,green_score
2025-03-20 08:00:00,417.62,457.92,12.5,30.19,-0.13,0.911993361285814,291.54052199999995,0.3001288989236487,0.6638343069569836,0.8579653185556119,0.5208078052600418,309.86676830852923,0.6885238941401464,0.6214374585881045
2025-03-20 09:00:00,611.8,626.17,11.65,8.71,1.38,0.9770509606017536,558.51222,0.5749652105788665,0.6186935740839087,0.9191687946893274,0.6569244364524713,307.12544073534826,0.7008355307226124,0.683271093014556
2025-03-20 10:00:00,740.33,749.5,10.76,4.75,2.56,0.987765176784523,705.1643250000001,0.7259374819342884,0.5714285714285715,0.9292482824252504,0.7202469688807658,305.1390845369223,0.7097564987519719,0.7139526868034894
2025-03-20 11:00:00,809.25,817.08,10.2,3.48,3.52,0.9904170950212952,781.0881,0.8040978653916413,0.5416887944768985,0.9317430965010765,0.7509041903391055,317.0753314139273,0.6561493577645275,0.6940512907943588
2025-03-20 12:00:00,789.53,815.38,9.63,15.02,4.28,0.9682969903603228,670.942594,0.6907076264965893,0.5114179500796602,0.9109334245806828,0.6809658831883293,329.8577295394544,0.5987420482866331,0.6316315822473115
2025-03-20 13:00:00,747.35,752.88,8.54,4.51,4.84,0.9926548719583468,713.644515,0.7346674864973017,0.4535315985130111,0.9338483037143688,0.6901628835454279,352.72717001384063,0.4960326009664545,0.5736847139980439
2025-03-20 14:00:00,605.03,633.6,7.68,19.06,5.12,0.9549084595959596,489.711282,0.5041374929593782,0.4078597981943707,0.8983380532217913,0.5540942965823585,354.3606851504023,0.48869628519374014,0.5148554897491875
2025-03-20 15:00:00,437.02,467.15,7.51,33.01,4.92,0.9355025152520604,292.759698,0.3013839901472081,0.3988316516197557,0.8800817501304928,0.4463578405856293,354.69990114390623,0.4871728247814061,0.4708468311030954
2025-03-20 16:00:00,230.85,269.5,7.05,49.04,4.08,0.8565862708719851,117.64116,0.1211067044014581,0.3744025491237387,0.8058406387113225,0.3340422446801152,355.1277092555188,0.4852514863581057,0.42476778968690954
2025-03-20 17:00:00,62.47,77.0,6.14,63.77,1.43,0.8112987012987013,22.632881,0.0232996140893236,0.3260754115772703,0.7632359820274512,0.2621196269233332,341.32433732130625,0.5472441137730922,0.4331943190331886
2025-03-21 06:00:00,32.0,42.5,11.95,83.64,-1.15,0.7529411764705882,5.235199999999999,0.0053894216861047,0.6346255974508763,0.7083356565374965,0.3347495213858145,360.2152204924642,0.46240285269926756,0.41134152017388637
2025-03-21 07:00:00,161.18,207.98,11.91,79.5,1.25,0.7749783633041639,33.0419,0.0340152682629322,0.632501327668614,0.7290673228240594,0.3525714969968622,349.978625374056,0.5083766502755445,0.4460545889640716
2025-03-21 08:00:00,309.65,394.02,13.83,76.34,4.52,0.7858738135120045,73.26318999999997,0.0754214213361875,0.7344662772172067,0.7393173079721937,0.4059140554276945,347.8849593623498,0.5177795597685086,0.473033358032183
2025-03-21 09:00:00,464.75,556.67,16.86,73.66,7.81,0.8348752402680224,122.41515000000004,0.1260213294845966,0.8953797132235795,0.7854158066028553,0.4887077400299432,341.47106796116503,0.5465851285678481,0.5234341731526861
2025-03-21 10:00:00,551.3,674.67,15.51,72.42,9.19,0.8171402315205952,152.04853999999995,0.1565276777996176,0.8236856080722252,0.7687314500324083,0.479115811327958,340.7727503812913,0.5497213580161867,0.5214791393408952
2025-03-21 11:00:00,578.85,737.1,13.04,87.58,8.72,0.7853072853072853,71.89316999999998,0.0740110424588959,0.6925119490175252,0.7387843418649106,0.3925159743076877,338.2085413984807,0.5612375334002275,0.4937489097632116
2025-03-21 12:00:00,569.42,736.92,10.69,78.76,8.57,0.772702600010856,120.94480799999997,0.1245076732611876,0.5677110993096124,0.726926379631066,0.3779524423496907,340.5090499220173,0.5509056689511412,0.48172437831056103
2025-03-21 13:00:00,538.22,644.08,10.41,67.15,9.39,0.835641535213017,176.80526999999995,0.1820137065165795,0.5528412108337759,0.7861367049278857,0.4140865574939997,339.3682060826968,0.5560293378203677,0.4992522256898205
2025-03-21 14:00:00,419.48,513.35,10.36,91.61,9.71,0.8171423005746566,35.194371999999994,0.0362311490842061,0.550185873605948,0.768733396512177,0.3369180159263228,303.55679677517094,0.7168627461344991,0.5648848540512286
2025-03-21 15:00:00,288.38,348.38,10.01,94.35,9.1,0.8277742694758596,16.29347000000003,0.016773452888122,0.5315985130111525,0.7787355094358206,0.3236133822345708,276.5048836698859,0.8383561883159651,0.6324590658834074
2025-03-21 16:00:00,153.68,181.38,9.33,95.9,7.9,0.8472819494982909,6.300879999999989,0.0064864951317128,0.4954859267126925,0.7970875212104775,0.3113065298217597,254.11673480896656,0.9389040962808461,0.6878650696972115
2025-03-21 17:00:00,45.4,51.15,7.99,97.74,6.35,0.8875855327468231,1.026040000000003,0.0010562657065271,0.4243228890069039,0.8350034514229592,0.2948256898399266,240.51302872554848,1.0,0.7179302759359706
2025-03-22 06:00:00,65.3,65.57,6.59,0.67,-4.93,0.9958822632301358,64.86249,0.0667732484376431,0.3499734466277217,0.9368844988207676,0.3257555579712916,355.6280642434489,0.4830043310622974,0.4201048218258951
2025-03-22 07:00:00,268.48,269.35,6.69,0.58,-2.96,0.9967700018563208,266.922816,0.2747859896597142,0.3552841210833776,0.9377196462961124,0.4315221604140928,361.2088713036235,0.4579402456775645,0.4473730115721758
2025-03-22 08:00:00,468.45,469.52,5.99,0.49,-1.35,0.9977210768444368,466.154595,0.4798868588344964,0.3181093998937865,0.9386143779792452,0.5230991249812332,370.80584023585567,0.4148390873399796,0.45814310239648104
2025-03-22 09:00:00,636.58,637.55,5.37,0.41,0.08,0.9984785507019058,633.9700220000001,0.6526458941219203,0.2851832182687202,0.9393269777930252,0.5997433081001813,380.1062127420121,0.3730699797376763,0.4637393110826783
2025-03-22 10:00:00,758.0,758.72,4.79,0.32,1.43,0.9990510333192746,755.5744,0.7778325673948561,0.2543813064259161,0.9398655455633934,0.6532037847378815,382.33482347143513,0.36306101705373006,0.47911812412739063
2025-03-22 11:00:00,822.35,822.83,4.4,0.23,2.69,0.9994166474241336,820.4585950000001,0.8446281602315093,0.2336696760488582,0.940209500064884,0.680456882943389,392.9240886056641,0.31550333540945774,0.4614847544230303
2025-03-22 12:00:00,823.4,823.6,4.38,0.15,3.84,0.9997571636716852,822.1649,0.846384730595604,0.232607541157727,0.9405298435489552,0.6810805963549111,396.5802236959319,0.2990831866581186,0.45188215053683567
2025-03-22 13:00:00,728.08,761.58,4.26,13.73,4.77,0.9560125003282648,628.1146160000001,0.6466179960325736,0.22623473181094,0.8993766886974436,0.5710547552990575,407.9377481542902,0.24807515865892474,0.3772669973149778
2025-03-22 14:00:00,588.58,644.22,3.77,27.72,5.37,0.913631989072056,425.425624,0.4379580691874668,0.2002124269782262,0.8595068712360339,0.450944136934408,370.8215788561252,0.4147684032761838,0.42923869673947346
